"cod_reg";"ano";"tri";"t01";"t02";"t03";"t04";"t05";"t09";"t10";"t11";"t12";"t13";"t14";"t15";"t16";"t17";"t18";"t19";"t20";"t201";"t202";"t203";"t21";"t22";"t23";"t24";"t25";"t26";"t27";"t28";"t29";"t30";"t31";"t32";"t33";"t34";"t35";"t36";"t37";"t38";"t39";"t40";"t41";"t42";"t43";"t44";"t45";"t46";"t47";"t48";"t49";"t50";"t51";"t52";"t53";"t54";"t55";"t56";"t57";"t58";"t59";"t60";"t61";"t62";"t63";"t65";"t66";"t67";"t68";"t69";"t70";"t71";"t72";"t73";"t74";"t75";"t76";"t77";"t78";"t79";"t80";"t81";"t82";"t83";"t84";"t85";"t86";"t87";"t88";"t89";"t90";"t91";"t92"
"38";2019;4;104;137;4942;NA;3464;538;513;NA;NA;NA;NA;0;NA;1982;112;23;23;94;76;18;16;0;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;21;826;1421;0;8521;63;95;49;818;1065;56984;115;2;18;0;NA;1222;NA;NA;1;NA;2;0;0;NA;0;NA;0;0;0;3;0;0;0;1;0;0;1641;NA;106;0;4;7;102;14;NA;2812;NA;NA;19628;225;10816;3655;406;4
"39";2019;4;285;286;10242;NA;13644;944;1236;NA;NA;NA;NA;0;NA;6416;1603;62;57;187;141;46;60;0;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;26;2013;2903;2;25522;183;230;65;2313;1486;258485;1045;4;62;0;NA;2223;NA;NA;0;NA;4;0;0;NA;0;NA;0;0;0;1;0;0;1;2;0;1;3473;NA;1704;1;64;497;1639;60;NA;2227;NA;NA;52275;2452;28575;6812;1214;14
"40";2019;4;57;81;3215;NA;3232;366;347;NA;NA;NA;NA;0;NA;1854;150;21;19;51;39;12;18;0;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;15;765;728;0;7126;56;63;10;667;538;73015;139;2;18;0;NA;756;NA;NA;0;NA;0;0;0;NA;0;NA;0;0;0;1;0;0;0;0;0;0;1116;NA;178;0;1;23;177;37;NA;958;NA;NA;15367;272;7997;2270;317;0
"10";2020;1;752;883;20862;NA;128884;1104;1772;25399;3222;NA;32451;2;NA;58331;7912;90;85;662;469;193;187;6;19;NA;25861;NA;NA;3414;NA;NA;NA;NA;32085;NA;NA;NA;310;2663;7004;13;113679;670;791;59;7449;2806;986137;5273;19;199;6;NA;4558;NA;NA;7;NA;41;2;17;NA;2;NA;1;22;4;5;2;1;14;15;4;1;7436;NA;40130;8;896;4577;39226;161;NA;1741;NA;NA;153439;45577;158063;20396;1633;76
"20";2020;1;460;699;15034;NA;44479;778;1314;16713;2041;NA;15706;0;NA;15436;4670;120;96;605;461;144;174;0;9;NA;17253;NA;NA;1997;NA;NA;NA;NA;15989;NA;NA;NA;144;1924;4907;11;57294;356;456;101;4282;2401;513661;2688;9;180;0;NA;3119;NA;NA;4;NA;16;4;8;NA;0;NA;4;7;2;6;0;1;5;6;0;1;6284;NA;14718;1;429;3066;14288;137;NA;2312;NA;NA;120974;18572;65423;13501;1346;46
"30";2020;1;1790;2528;68555;NA;98169;6545;7929;51562;5027;NA;63510;0;NA;50137;7247;551;536;1637;1211;426;398;3;30;NA;53734;NA;NA;5094;NA;NA;NA;NA;63820;NA;NA;NA;347;10490;18945;26;173764;1247;1685;511;15410;12209;1951123;4914;32;413;4;NA;15617;NA;NA;2;NA;38;1;4;NA;0;NA;0;8;2;6;0;0;9;14;3;4;25062;NA;13387;1;369;2442;13017;574;NA;19890;NA;NA;380965;17894;199343;49817;6488;96
"99";2020;1;3002;4110;104451;NA;271532;8427;11015;93674;10290;NA;111667;2;NA;123904;19829;761;717;2904;2141;763;759;9;58;NA;96848;NA;NA;10505;NA;NA;NA;NA;111894;NA;NA;NA;801;15077;30856;50;344737;2273;2932;671;27141;17416;3450921;12875;60;792;10;NA;23294;NA;NA;13;NA;95;7;29;NA;2;NA;5;37;8;17;2;2;28;35;7;6;38782;NA;68235;10;1694;10085;66531;872;NA;23943;NA;NA;655378;82043;422829;83714;9467;218
"31";2020;1;260;259;6673;NA;9756;482;611;NA;NA;NA;NA;0;NA;4895;735;56;52;173;118;55;82;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;25;725;1899;1;18892;149;206;68;1493;837;154371;487;1;87;0;NA;1437;NA;NA;0;NA;4;0;0;NA;0;NA;0;1;0;0;0;0;0;3;1;0;2116;NA;1702;0;28;260;1674;114;NA;1726;NA;NA;39523;2218;19218;5452;646;17
"32";2020;1;274;353;9471;NA;17652;718;985;NA;NA;NA;NA;0;NA;7901;1720;86;84;209;145;64;69;0;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;48;1372;2530;7;30569;144;192;44;2192;1091;162085;1058;9;73;0;NA;2169;NA;NA;0;NA;1;1;0;NA;0;NA;0;1;0;1;0;0;0;1;0;0;2856;NA;2700;0;152;877;2548;69;NA;1667;NA;NA;64268;3864;31348;6794;750;23
"33";2020;1;234;288;9509;NA;14923;1085;1416;NA;NA;NA;NA;0;NA;8513;1012;73;71;213;158;55;40;1;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;58;1219;2757;2;24512;259;307;87;2360;1771;426120;596;4;40;1;NA;1875;NA;NA;0;NA;10;0;1;NA;0;NA;0;1;1;0;0;0;0;2;0;0;3744;NA;1473;1;27;278;1445;75;NA;3100;NA;NA;55933;2008;29096;7328;1026;6
"34";2020;1;134;256;6847;NA;6986;806;630;NA;NA;NA;NA;0;NA;4078;320;43;42;142;107;35;27;0;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;21;1208;1855;4;13791;102;121;51;1268;1313;78485;300;3;28;0;NA;1413;NA;NA;0;NA;2;0;1;NA;0;NA;0;0;0;0;0;0;1;0;0;0;2410;NA;392;0;4;33;388;54;NA;1943;NA;NA;31376;597;16938;4276;517;2
"35";2020;1;107;195;5947;NA;5391;512;654;NA;NA;NA;NA;0;NA;3126;385;34;32;137;106;31;19;0;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;58;1463;1535;0;10977;77;116;46;1052;1103;97441;294;2;19;0;NA;1401;NA;NA;0;NA;3;0;0;NA;0;NA;0;0;0;0;0;0;3;0;0;0;1889;NA;335;0;2;23;333;29;NA;2046;NA;NA;26615;516;14100;3873;614;4
"36";2020;1;208;234;5547;NA;14079;413;979;NA;NA;NA;NA;0;NA;6949;717;69;68;176;144;32;25;0;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;32;629;1726;3;20175;133;215;79;1599;1239;237946;571;7;25;0;NA;1543;NA;NA;2;NA;10;0;1;NA;0;NA;0;4;0;2;0;0;3;5;2;2;2648;NA;3795;0;72;295;3723;50;NA;1884;NA;NA;43314;4296;22795;4340;549;22
"37";2020;1;215;443;7976;NA;10181;846;838;NA;NA;NA;NA;0;NA;5227;698;90;88;308;233;75;43;0;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;21;956;2157;1;17687;114;172;40;1978;2194;148138;449;5;43;0;NA;2107;NA;NA;0;NA;3;0;0;NA;0;NA;0;0;0;1;0;0;1;1;0;1;3814;NA;1091;0;27;215;1064;59;NA;1867;NA;NA;39882;1662;22391;5955;753;3
"38";2020;1;89;129;4618;NA;3191;539;462;NA;NA;NA;NA;0;NA;1855;89;21;21;72;56;16;11;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;38;663;1322;0;7935;55;77;45;775;909;55547;111;1;12;0;NA;1010;NA;NA;0;NA;1;0;0;NA;0;NA;0;0;1;1;0;0;0;0;0;0;1499;NA;100;0;2;10;98;15;NA;2734;NA;NA;18221;194;9949;3308;367;1
"39";2020;1;197;266;8898;NA;12885;799;1043;NA;NA;NA;NA;0;NA;5819;1432;63;62;162;110;52;54;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;28;1613;2465;8;22617;144;195;45;2076;1337;231072;903;0;57;1;NA;1926;NA;NA;0;NA;4;0;1;NA;0;NA;0;1;0;0;0;0;1;2;0;1;3121;NA;1613;0;53;434;1560;61;NA;1908;NA;NA;47243;2263;25817;6199;1000;18
"40";2020;1;72;105;3069;NA;3125;345;311;NA;NA;NA;NA;0;NA;1774;139;16;16;45;34;11;28;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;18;642;699;0;6609;70;84;6;617;415;65925;145;0;29;2;NA;736;NA;NA;0;NA;0;0;0;NA;0;NA;0;0;0;1;0;0;0;0;0;0;965;NA;186;0;2;17;184;48;NA;1015;NA;NA;14590;276;7691;2292;266;0
"10";2020;2;630;573;18752;NA;88537;1147;1973;20811;2840;NA;27251;1;NA;28804;5467;85;81;434;324;110;150;1;7;NA;21099;NA;NA;3081;NA;NA;NA;NA;27657;NA;NA;NA;160;1738;5016;6;85192;550;602;31;6462;2143;798012;2951;7;158;1;NA;4680;NA;NA;6;NA;23;2;19;NA;3;NA;1;15;1;4;0;0;9;18;1;4;6338;NA;28000;2;559;2630;27439;144;NA;1303;NA;NA;75641;31222;115662;19005;2103;105
"20";2020;2;458;488;13558;NA;39899;889;1399;11855;2011;NA;12757;0;NA;11002;3195;113;105;419;323;96;173;1;6;NA;12054;NA;NA;2052;NA;NA;NA;NA;16381;NA;NA;NA;110;1250;4000;3;46397;296;410;31;3963;1489;391289;1621;6;181;1;NA;3016;NA;NA;2;NA;27;2;9;NA;2;NA;3;9;3;2;0;0;3;1;1;0;5094;NA;10934;0;392;1824;10542;129;NA;1543;NA;NA;91939;13356;59249;11295;1475;40
"30";2020;2;1804;1892;51524;NA;84252;5713;8059;38592;4807;NA;54502;1;NA;35510;4610;540;524;1314;992;322;378;1;22;NA;37503;NA;NA;4636;NA;NA;NA;NA;57841;NA;NA;NA;193;7366;13220;14;129880;1232;1629;211;15106;7564;1319460;3197;22;391;2;NA;15555;NA;NA;1;NA;19;0;2;NA;0;NA;0;2;3;3;0;0;3;8;3;2;19964;NA;8915;2;300;1683;8613;438;NA;15011;NA;NA;296479;12313;166995;45266;7725;72
"99";2020;2;2892;2953;83834;NA;212688;7749;11431;71258;9658;NA;94510;2;NA;75316;13272;738;710;2167;1639;528;701;3;35;NA;70656;NA;NA;9769;NA;NA;NA;NA;101879;NA;NA;NA;463;10354;22236;23;261469;2078;2641;273;25531;11196;2508761;7769;35;730;4;NA;23251;NA;NA;9;NA;69;4;30;NA;5;NA;4;26;7;9;0;0;15;27;5;6;31396;NA;47849;4;1251;6137;46594;711;NA;17857;NA;NA;464059;56891;341906;75566;11303;217
"31";2020;2;174;178;5164;NA;9110;462;635;NA;NA;NA;NA;0;NA;3411;463;48;48;127;100;27;70;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;12;425;1374;1;13731;157;205;40;1532;465;96728;291;1;76;0;NA;1325;NA;NA;0;NA;4;0;1;NA;0;NA;0;0;0;0;0;0;0;4;0;2;1732;NA;1111;1;19;213;1091;70;NA;1120;NA;NA;31591;1522;16874;4562;709;7
"32";2020;2;270;245;6844;NA;15049;663;1121;NA;NA;NA;NA;0;NA;5310;1054;85;85;164;111;53;52;0;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;18;939;1687;4;24358;128;183;14;2170;778;131158;659;6;52;0;NA;2655;NA;NA;0;NA;1;0;0;NA;0;NA;0;1;0;0;0;0;0;0;0;0;2507;NA;1963;0;113;601;1850;45;NA;1190;NA;NA;52308;2786;26577;6280;989;6
"33";2020;2;285;239;7261;NA;12260;1027;1487;NA;NA;NA;NA;0;NA;5844;654;81;79;162;120;42;48;0;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;45;793;1934;2;19107;252;333;48;2307;1057;315319;479;4;51;0;NA;1763;NA;NA;0;NA;2;0;0;NA;0;NA;0;0;0;0;0;0;2;0;1;0;2998;NA;840;0;23;151;817;46;NA;2420;NA;NA;43668;1205;24037;7036;1320;5
"34";2020;2;149;171;5097;NA;6367;613;702;NA;NA;NA;NA;0;NA;3112;244;48;45;118;97;21;25;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20;907;1270;1;10017;146;159;21;1308;882;62334;210;1;25;0;NA;1293;NA;NA;0;NA;0;0;0;NA;0;NA;0;0;0;1;0;0;0;0;0;0;1887;NA;283;1;7;23;275;48;NA;1691;NA;NA;24607;450;14243;3754;638;2
"35";2020;2;108;170;4444;NA;5300;553;649;NA;NA;NA;NA;0;NA;2650;259;43;39;131;102;29;21;0;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;25;982;1057;1;8379;67;95;17;1032;896;66328;247;2;21;0;NA;1415;NA;NA;0;NA;5;0;0;NA;0;NA;0;0;0;0;0;0;1;0;0;0;1624;NA;216;0;4;21;212;24;NA;1840;NA;NA;21974;391;12531;3853;659;1
"36";2020;2;198;170;4059;NA;11261;324;608;NA;NA;NA;NA;1;NA;4951;408;37;37;113;82;31;33;0;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;13;405;1072;1;12768;130;202;6;1448;591;186536;318;2;34;0;NA;1794;NA;NA;1;NA;4;0;1;NA;0;NA;0;0;2;0;0;0;0;3;0;0;1853;NA;2389;0;71;174;2318;71;NA;934;NA;NA;31428;2712;18216;3615;632;22
"37";2020;2;232;341;6020;NA;8582;652;930;NA;NA;NA;NA;0;NA;3499;441;91;87;239;179;60;42;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;21;673;1519;3;13950;117;178;18;1915;1181;112206;231;1;44;0;NA;1874;NA;NA;0;NA;1;0;0;NA;0;NA;0;0;0;0;0;0;0;1;1;0;2792;NA;731;0;21;159;710;39;NA;1450;NA;NA;32247;1172;18399;5758;893;4
"38";2020;2;98;104;3413;NA;2691;451;479;NA;NA;NA;NA;0;NA;1318;69;22;22;61;49;12;13;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9;520;895;1;6207;62;75;20;683;580;47273;81;0;13;0;NA;955;NA;NA;0;NA;1;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;1133;NA;83;0;1;7;82;17;NA;2057;NA;NA;13821;164;8093;2807;410;3
"39";2020;2;219;188;6739;NA;11062;716;1135;NA;NA;NA;NA;0;NA;4098;935;62;59;144;107;37;62;1;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20;1224;1834;0;16835;104;119;25;2103;806;184619;615;4;63;2;NA;1866;NA;NA;0;NA;1;0;0;NA;0;NA;0;1;0;2;0;0;0;0;1;0;2574;NA;1195;0;39;326;1156;50;NA;1533;NA;NA;33960;1731;21706;5529;1187;22
"40";2020;2;71;86;2483;NA;2570;252;313;NA;NA;NA;NA;0;NA;1317;83;23;23;55;45;10;12;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10;498;578;0;4528;69;80;2;608;328;37990;66;1;12;0;NA;615;NA;NA;0;NA;0;0;0;NA;0;NA;0;0;1;0;0;0;0;0;0;0;864;NA;104;0;2;8;102;28;NA;776;NA;NA;10875;180;6319;2072;288;0
"10";2020;3;696;885;23609;NA;103901;1721;2187;25100;3360;NA;34714;3;NA;36974;7024;126;118;609;475;134;156;0;7;NA;24664;NA;NA;3504;NA;NA;NA;NA;34084;NA;NA;NA;258;2736;6457;6;107925;601;693;45;6880;2522;968830;3376;7;164;0;NA;5184;NA;NA;5;NA;17;1;19;NA;0;NA;0;24;1;4;0;0;15;18;1;5;6815;NA;27638;2;600;2931;27036;146;NA;2039;NA;NA;105325;31344;137487;20263;1942;56
"20";2020;3;369;826;17539;NA;47993;1181;1470;15520;2252;NA;15005;2;NA;13566;3772;115;107;615;470;145;135;2;12;NA;14947;NA;NA;2282;NA;NA;NA;NA;16026;NA;NA;NA;138;1911;5222;7;64783;387;486;70;4041;1996;496979;1991;13;140;2;NA;4208;NA;NA;5;NA;11;2;14;NA;1;NA;1;3;2;5;0;0;4;8;2;0;5681;NA;11435;0;376;2141;11059;124;NA;2270;NA;NA;120701;14340;73217;13612;1513;17
"30";2020;3;1821;2488;65499;NA;96729;7463;8735;45602;6010;NA;64674;0;NA;39990;5098;695;676;1688;1326;362;377;1;24;NA;44801;NA;NA;5743;NA;NA;NA;NA;68863;NA;NA;NA;342;9984;16119;17;171647;1363;1829;393;14997;9470;1501233;3631;25;392;5;NA;19699;NA;NA;5;NA;14;0;5;NA;7;NA;1;0;1;13;2;0;4;9;1;1;22185;NA;9053;3;319;1751;8731;505;NA;19741;NA;NA;375350;12893;200613;49850;7855;52
"99";2020;3;2886;4199;106647;NA;248623;10365;12392;86222;11622;NA;114393;5;NA;90530;15894;936;901;2912;2271;641;668;3;43;NA;84412;NA;NA;11529;NA;NA;NA;NA;118973;NA;NA;NA;738;14631;27798;30;344355;2351;3008;508;25918;13988;2967042;8998;45;696;7;NA;29091;NA;NA;15;NA;42;3;38;NA;8;NA;2;27;4;22;2;0;23;35;4;6;34681;NA;48126;5;1295;6823;46826;775;NA;24050;NA;NA;601376;58577;411317;83725;11310;125
"31";2020;3;250;267;6517;NA;9881;605;712;NA;NA;NA;NA;0;NA;3832;576;59;59;174;134;40;71;0;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;22;577;1694;2;20392;149;223;65;1588;719;123781;335;4;75;0;NA;1658;NA;NA;0;NA;3;0;0;NA;1;NA;0;0;0;1;0;0;0;0;0;0;2085;NA;1035;1;38;193;996;79;NA;1537;NA;NA;41588;1477;19640;5151;745;6
"32";2020;3;208;361;9150;NA;17986;849;1114;NA;NA;NA;NA;0;NA;6379;1343;96;95;215;166;49;48;0;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;44;1310;2262;0;31066;132;186;13;2026;863;136660;869;9;48;0;NA;2536;NA;NA;1;NA;1;0;1;NA;0;NA;0;0;0;0;1;0;1;2;0;0;2586;NA;1932;1;103;687;1828;54;NA;1542;NA;NA;64116;2891;31996;7580;1003;7
"33";2020;3;264;296;9498;NA;14047;1302;1462;NA;NA;NA;NA;0;NA;6129;747;114;110;202;155;47;53;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;81;1199;2296;4;24390;228;302;89;2098;1200;347450;485;1;55;0;NA;2351;NA;NA;1;NA;0;0;0;NA;0;NA;0;0;0;1;0;0;1;1;0;0;3045;NA;1047;0;29;200;1018;61;NA;2862;NA;NA;55003;1503;28956;6999;1158;5
"34";2020;3;174;255;6437;NA;7215;880;843;NA;NA;NA;NA;0;NA;3283;203;61;58;166;133;33;27;0;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;22;1233;1420;0;13437;160;182;35;1379;1284;72086;201;2;28;0;NA;1655;NA;NA;0;NA;2;0;0;NA;0;NA;0;0;0;3;0;0;1;0;0;1;2346;NA;275;0;7;24;268;54;NA;2476;NA;NA;31397;494;17285;4473;749;7
"35";2020;3;109;188;5704;NA;5529;611;657;NA;NA;NA;NA;0;NA;2848;305;61;60;143;113;30;19;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;58;1283;1325;1;10933;73;107;52;1001;920;66239;257;0;19;0;NA;1826;NA;NA;0;NA;0;0;0;NA;0;NA;0;0;0;1;0;0;0;0;0;0;1726;NA;205;0;3;22;202;35;NA;2189;NA;NA;26947;389;14515;3844;617;2
"36";2020;3;204;233;5185;NA;13295;487;841;NA;NA;NA;NA;0;NA;6086;423;58;58;173;132;41;30;1;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;40;665;1321;7;16610;158;219;20;1463;897;202322;393;3;35;5;NA;2350;NA;NA;3;NA;4;0;1;NA;1;NA;0;0;0;4;0;0;0;2;1;0;2141;NA;2699;0;57;190;2642;50;NA;1510;NA;NA;39551;3095;22391;4093;599;11
"37";2020;3;253;427;7575;NA;10118;867;953;NA;NA;NA;NA;0;NA;3885;413;115;111;327;260;67;59;0;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;28;838;1968;2;17627;103;176;32;1867;1402;128049;297;4;60;0;NA;2564;NA;NA;0;NA;3;0;0;NA;2;NA;0;0;1;0;1;0;1;3;0;0;3005;NA;605;1;15;126;589;66;NA;1735;NA;NA;40134;1120;22504;5980;869;3
"38";2020;3;89;125;4154;NA;3077;555;457;NA;NA;NA;NA;0;NA;1332;74;23;21;74;63;11;9;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;18;726;1092;0;8017;77;100;36;726;833;54168;79;0;9;0;NA;1206;NA;NA;0;NA;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;1402;NA;67;0;10;4;57;23;NA;2722;NA;NA;17435;154;9574;3158;378;1
"39";2020;3;196;243;8591;NA;12443;964;1342;NA;NA;NA;NA;0;NA;4724;930;85;81;158;121;37;54;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;19;1596;2162;1;23301;208;252;48;2198;1034;205076;609;1;56;0;NA;2678;NA;NA;0;NA;1;0;3;NA;3;NA;1;0;0;3;0;0;0;1;0;0;2967;NA;1065;0;55;296;1010;56;NA;2075;NA;NA;45697;1574;26261;6231;1420;10
"40";2020;3;74;93;2688;NA;3138;343;354;NA;NA;NA;NA;0;NA;1492;84;23;23;56;49;7;7;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10;557;579;0;5874;75;82;3;651;318;42264;106;1;7;0;NA;875;NA;NA;0;NA;0;0;0;NA;0;NA;0;0;0;0;0;0;0;0;0;0;882;NA;123;0;2;9;121;27;NA;1093;NA;NA;13482;196;7491;2341;317;0
"10";2020;4;644;954;23846;NA;110208;1652;1782;25724;3305;NA;28463;1;NA;40335;6632;114;109;613;446;167;166;0;13;NA;25086;NA;NA;2960;NA;NA;NA;NA;27968;NA;NA;NA;268;2846;7281;7;122742;664;767;11;6801;1996;860254;3454;13;188;0;NA;5182;NA;NA;4;NA;18;6;22;NA;2;NA;0;24;2;7;3;1;6;7;2;0;6619;NA;31745;6;888;3827;30851;139;NA;1910;NA;NA;111643;36365;143624;21112;1674;59
"20";2020;4;426;866;18390;NA;50045;1107;1298;15337;2225;NA;15023;0;NA;14398;4126;121;116;621;496;125;160;3;7;NA;15613;NA;NA;2140;NA;NA;NA;NA;14540;NA;NA;NA;146;2273;5431;2;72328;329;458;62;3938;1581;447617;2205;7;173;4;NA;4029;NA;NA;1;NA;13;3;7;NA;1;NA;1;5;1;5;0;0;3;2;1;0;5145;NA;12669;1;448;2841;12220;167;NA;2286;NA;NA;128892;16298;75735;14312;1312;14
"30";2020;4;1703;2766;71295;NA;109273;7653;7455;44977;5821;NA;59834;0;NA;47828;5971;629;614;1806;1411;395;439;1;23;NA;45091;NA;NA;5739;NA;NA;NA;NA;58124;NA;NA;NA;326;10305;18419;10;179989;1041;1371;386;14752;8835;1727111;3798;23;459;1;NA;18915;NA;NA;3;NA;26;0;4;NA;3;NA;1;2;3;10;0;1;6;2;1;0;20932;NA;10215;3;342;2178;9870;536;NA;17964;NA;NA;399785;14661;217357;47930;6494;26
"99";2020;4;2773;4586;113531;NA;269526;10412;10535;86038;11351;NA;103320;1;NA;102561;16729;864;839;3040;2353;687;765;4;43;NA;85790;NA;NA;10839;NA;NA;NA;NA;100632;NA;NA;NA;740;15424;31131;19;375059;2034;2596;459;25491;12412;3034982;9457;43;820;5;NA;28126;NA;NA;8;NA;57;9;33;NA;6;NA;2;31;6;22;3;2;15;11;4;0;32696;NA;54629;10;1678;8846;52941;842;NA;22160;NA;NA;640320;67324;436716;83354;9480;99
"31";2020;4;223;287;7477;NA;11394;610;618;NA;NA;NA;NA;0;NA;4624;591;58;58;186;151;35;103;0;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;34;668;1887;3;21677;110;141;37;1389;523;115042;360;2;106;0;NA;1612;NA;NA;1;NA;1;0;0;NA;1;NA;0;0;0;4;0;1;0;0;0;0;1715;NA;1218;1;32;231;1185;106;NA;1412;NA;NA;45065;1740;21998;5078;615;5
"32";2020;4;205;435;9646;NA;19565;984;961;NA;NA;NA;NA;0;NA;7492;1310;95;93;249;187;62;59;0;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;40;1359;2516;0;31504;97;152;25;2108;742;142923;745;2;60;0;NA;2479;NA;NA;1;NA;6;0;2;NA;0;NA;0;0;0;2;0;0;1;0;0;0;2476;NA;2234;1;130;828;2103;50;NA;1542;NA;NA;67225;3372;34070;6584;848;6
"33";2020;4;270;364;9900;NA;16477;1344;1325;NA;NA;NA;NA;0;NA;7590;1053;105;103;236;178;58;54;0;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;66;1138;2642;1;26069;205;263;87;2388;1352;345946;581;6;54;0;NA;2486;NA;NA;0;NA;2;0;1;NA;0;NA;0;0;0;0;0;0;2;0;0;0;3375;NA;1186;1;33;259;1152;57;NA;2681;NA;NA;59114;1741;31896;7232;1100;1
"34";2020;4;163;241;7128;NA;8356;797;662;NA;NA;NA;NA;0;NA;3834;284;51;51;169;124;45;38;1;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;27;1200;1780;0;14336;104;121;36;1261;1267;67066;262;3;40;1;NA;1605;NA;NA;0;NA;3;0;0;NA;0;NA;0;1;1;0;0;0;0;0;0;0;2118;NA;303;0;10;32;293;49;NA;1838;NA;NA;33668;545;18789;4108;540;1
"35";2020;4;136;210;6035;NA;5772;524;579;NA;NA;NA;NA;0;NA;3142;329;54;54;142;116;26;23;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;38;1268;1562;1;11144;46;68;48;955;901;67562;244;1;23;0;NA;1722;NA;NA;0;NA;4;0;0;NA;0;NA;0;0;0;0;0;0;1;0;0;0;1734;NA;225;0;4;21;221;52;NA;1940;NA;NA;27316;412;14842;3836;531;1
"36";2020;4;172;257;5592;NA;14996;565;719;NA;NA;NA;NA;0;NA;7478;626;66;65;177;133;44;33;0;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;24;703;1469;0;17817;120;188;26;1496;830;208199;509;4;34;0;NA;2142;NA;NA;1;NA;5;0;1;NA;1;NA;1;0;1;2;0;0;2;0;0;0;2115;NA;2962;0;61;241;2901;66;NA;1337;NA;NA;42815;3417;24271;4049;487;8
"37";2020;4;220;450;8083;NA;11556;915;872;NA;NA;NA;NA;0;NA;4798;516;76;75;318;271;47;48;0;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;35;780;2205;2;17802;108;152;32;1917;1326;115521;278;3;56;0;NA;2516;NA;NA;0;NA;5;0;0;NA;1;NA;0;0;0;0;0;0;0;1;0;0;2929;NA;671;0;24;158;647;61;NA;1734;NA;NA;41545;1198;24392;5961;769;0
"38";2020;4;84;122;5056;NA;3609;516;375;NA;NA;NA;NA;0;NA;1596;84;20;20;83;71;12;13;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;18;774;1284;0;8597;63;66;22;649;689;49489;84;0;14;0;NA;1206;NA;NA;0;NA;0;0;0;NA;0;NA;0;0;1;2;0;0;0;1;1;0;1191;NA;66;0;4;4;62;18;NA;2573;NA;NA;19326;166;10884;2962;308;1
